,drugbank_id,name,smiles,inchi,groups,drug_type,atc_codes
DB00457,DB00457,Prazosin,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1,"InChI=1S/C19H21N5O4/c1-26-15-10-12-13(11-16(15)27-2)21-19(22-17(12)20)24-7-5-23(6-8-24)18(25)14-4-3-9-28-14/h3-4,9-11H,5-8H2,1-2H3,(H2,20,21,22)","['approved', 'investigational']",small molecule,"['C02LE01', 'C02CA01']"
DB01268,DB01268,Sunitinib,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,"InChI=1S/C22H27FN4O2/c1-5-27(6-2)10-9-24-22(29)20-13(3)19(25-14(20)4)12-17-16-11-15(23)7-8-18(16)26-21(17)28/h7-8,11-12,25H,5-6,9-10H2,1-4H3,(H,24,29)(H,26,28)/b17-12-","['approved', 'investigational']",small molecule,['L01EX01']
DB06218,DB06218,Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,"InChI=1S/C13H18N2O3/c1-10(16)15-12(9-18-2)13(17)14-8-11-6-4-3-5-7-11/h3-7,12H,8-9H2,1-2H3,(H,14,17)(H,15,16)/t12-/m1/s1","['approved', 'investigational']",small molecule,['N03AX18']
DB00664,DB00664,Sulfametopyrazine,COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1,"InChI=1S/C11H12N4O3S/c1-18-11-10(13-6-7-14-11)15-19(16,17)9-4-2-8(12)3-5-9/h2-7H,12H2,1H3,(H,13,15)","['approved', 'withdrawn']",small molecule,"['G01AE10', 'J01ED02', 'P01BF04']"
DB01009,DB01009,Ketoprofen,CC(C(O)=O)C1=CC(=CC=C1)C(=O)C1=CC=CC=C1,"InChI=1S/C16H14O3/c1-11(16(18)19)13-8-5-9-14(10-13)15(17)12-6-3-2-4-7-12/h2-11H,1H3,(H,18,19)","['approved', 'investigational', 'vet_approved']",small molecule,"['M01AE03', 'M02AA10', 'M01AE53']"
DB13382,DB13382,Chlorproethazine,CCN(CC)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,"InChI=1S/C19H23ClN2S/c1-3-21(4-2)12-7-13-22-16-8-5-6-9-18(16)23-19-11-10-15(20)14-17(19)22/h5-6,8-11,14H,3-4,7,12-13H2,1-2H3",['experimental'],small molecule,['N05AA07']
DB13317,DB13317,Flunoxaprofen,C[C@H](C(O)=O)C1=CC=C2OC(=NC2=C1)C1=CC=C(F)C=C1,"InChI=1S/C16H12FNO3/c1-9(16(19)20)11-4-7-14-13(8-11)18-15(21-14)10-2-5-12(17)6-3-10/h2-9H,1H3,(H,19,20)/t9-/m0/s1",['experimental'],small molecule,"['M01AE15', 'G02CC04']"
DB06774,DB06774,Capsaicin,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,"InChI=1S/C18H27NO3/c1-14(2)8-6-4-5-7-9-18(21)19-13-15-10-11-16(20)17(12-15)22-3/h6,8,10-12,14,20H,4-5,7,9,13H2,1-3H3,(H,19,21)/b8-6+","['approved', 'investigational']",small molecule,"['M02AB01', 'N01BX04']"
DB09383,DB09383,Meprednisone,[H][C@]1(C)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@@]3([H])C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,"InChI=1S/C22H28O5/c1-12-8-16-15-5-4-13-9-14(24)6-7-20(13,2)19(15)17(25)10-21(16,3)22(12,27)18(26)11-23/h6-7,9,12,15-16,19,23,27H,4-5,8,10-11H2,1-3H3/t12-,15-,16-,19+,20-,21-,22-/m0/s1",['approved'],small molecule,['H02AB15']
DB09116,DB09116,Calcium carbimide,[Ca++].[N-]=C=[N-],InChI=1S/CN2.Ca/c2-1-3;/q-2;+2,"['approved', 'withdrawn']",small molecule,['N07BB02']
DB00897,DB00897,Triazolam,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(Cl)=C3)N12,"InChI=1S/C17H12Cl2N4/c1-10-21-22-16-9-20-17(12-4-2-3-5-14(12)19)13-8-11(18)6-7-15(13)23(10)16/h2-8H,9H2,1H3","['approved', 'investigational']",small molecule,['N05CD05']
DB13266,DB13266,Cefatrizine,[H][C@@]1(NC(=O)[C@H](N)C2=CC=C(O)C=C2)C(=O)N2C(C(O)=O)=C(CSC3=CNN=N3)CS[C@]12[H],"InChI=1S/C18H18N6O5S2/c19-12(8-1-3-10(25)4-2-8)15(26)21-13-16(27)24-14(18(28)29)9(7-31-17(13)24)6-30-11-5-20-23-22-11/h1-5,12-13,17,25H,6-7,19H2,(H,21,26)(H,28,29)(H,20,22,23)/t12-,13-,17-/m1/s1",['investigational'],small molecule,['J01DB07']
DB00661,DB00661,Verapamil,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,"InChI=1S/C27H38N2O4/c1-20(2)27(19-28,22-10-12-24(31-5)26(18-22)33-7)14-8-15-29(3)16-13-21-9-11-23(30-4)25(17-21)32-6/h9-12,17-18,20H,8,13-16H2,1-7H3","['approved', 'investigational']",small molecule,"['C09BB10', 'C08DA51', 'C08DA01']"
DB13707,DB13707,Sodium tartrate,[Na+].[Na+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,"InChI=1S/C4H6O6.2Na/c5-1(3(7)8)2(6)4(9)10;;/h1-2,5-6H,(H,7,8)(H,9,10);;/q;2*+1/p-2/t1-,2-;;/m1../s1","['approved', 'withdrawn']",small molecule,['A06AD21']
DB12245,DB12245,Triclabendazole,CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2,"InChI=1S/C14H9Cl3N2OS/c1-21-14-18-9-5-8(16)12(6-10(9)19-14)20-11-4-2-3-7(15)13(11)17/h2-6H,1H3,(H,18,19)","['approved', 'investigational']",small molecule,['P02BX04']
DB13805,DB13805,Reposal,CCC1(C(=O)NC(=O)NC1=O)C1=CC2CCC(C2)C1,"InChI=1S/C14H18N2O3/c1-2-14(11(17)15-13(19)16-12(14)18)10-6-8-3-4-9(5-8)7-10/h6,8-9H,2-5,7H2,1H3,(H2,15,16,17,18,19)",['experimental'],small molecule,['N05CA12']
DB14533,DB14533,Zinc chloride,[Cl-].[Cl-].[Zn++],InChI=1S/2ClH.Zn/h2*1H;/q;;+2/p-2,['approved'],small molecule,"['C05AX04', 'B05XA12']"
DB00870,DB00870,Suprofen,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1,"InChI=1S/C14H12O3S/c1-9(14(16)17)10-4-6-11(7-5-10)13(15)12-3-2-8-18-12/h2-9H,1H3,(H,16,17)","['approved', 'withdrawn']",small molecule,['M01AE07']
DB00773,DB00773,Etoposide,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O,"InChI=1S/C29H32O13/c1-11-36-9-20-27(40-11)24(31)25(32)29(41-20)42-26-14-7-17-16(38-10-39-17)6-13(14)21(22-15(26)8-37-28(22)33)12-4-18(34-2)23(30)19(5-12)35-3/h4-7,11,15,20-22,24-27,29-32H,8-10H2,1-3H3/t11-,15+,20-,21-,22+,24-,25-,26-,27-,29+/m1/s1","['approved', 'investigational']",small molecule,['L01CB01']
DB01558,DB01558,Bromazepam,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,"InChI=1S/C14H10BrN3O/c15-9-4-5-11-10(7-9)14(17-8-13(19)18-11)12-3-1-2-6-16-12/h1-7H,8H2,(H,18,19)","['approved', 'illicit']",small molecule,['N05BA08']
DB01603,DB01603,Meticillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OC)C=CC=C1OC)C(O)=O,"InChI=1S/C17H20N2O6S/c1-17(2)12(16(22)23)19-14(21)11(15(19)26-17)18-13(20)10-8(24-3)6-5-7-9(10)25-4/h5-7,11-12,15H,1-4H3,(H,18,20)(H,22,23)/t11-,12+,15-/m1/s1","['approved', 'investigational']",small molecule,"['J01CR50', 'J01CF03']"
DB09232,DB09232,Cilnidipine,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC\C=C\C1=CC=CC=C1,"InChI=1S/C27H28N2O7/c1-18-23(26(30)35-14-8-11-20-9-5-4-6-10-20)25(21-12-7-13-22(17-21)29(32)33)24(19(2)28-18)27(31)36-16-15-34-3/h4-13,17,25,28H,14-16H2,1-3H3/b11-8+",['investigational'],small molecule,['C08CA14']
DB01242,DB01242,Clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,"InChI=1S/C19H23ClN2/c1-21(2)12-5-13-22-18-7-4-3-6-15(18)8-9-16-10-11-17(20)14-19(16)22/h3-4,6-7,10-11,14H,5,8-9,12-13H2,1-2H3","['approved', 'investigational', 'vet_approved']",small molecule,['N06AA04']
DB01614,DB01614,Acepromazine,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,"InChI=1S/C19H22N2OS/c1-14(22)15-9-10-19-17(13-15)21(12-6-11-20(2)3)16-7-4-5-8-18(16)23-19/h4-5,7-10,13H,6,11-12H2,1-3H3","['investigational', 'vet_approved']",small molecule,['N05AA04']
DB00530,DB00530,Erlotinib,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,"InChI=1S/C22H23N3O4/c1-4-16-6-5-7-17(12-16)25-22-18-13-20(28-10-8-26-2)21(29-11-9-27-3)14-19(18)23-15-24-22/h1,5-7,12-15H,8-11H2,2-3H3,(H,23,24,25)","['approved', 'investigational']",small molecule,['L01EB02']
DB14895,DB14895,Vibegron,[H][C@@]1(CC[C@@H](CC2=CC=C(NC(=O)[C@@H]3CCC4=NC=CC(=O)N34)C=C2)N1)[C@H](O)C1=CC=CC=C1,"InChI=1S/C26H28N4O3/c31-24-14-15-27-23-13-12-22(30(23)24)26(33)29-19-8-6-17(7-9-19)16-20-10-11-21(28-20)25(32)18-4-2-1-3-5-18/h1-9,14-15,20-22,25,28,32H,10-13,16H2,(H,29,33)/t20-,21+,22-,25+/m0/s1","['approved', 'investigational']",small molecule,['G04BD15']
DB05015,DB05015,Belinostat,ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1,"InChI=1S/C15H14N2O4S/c18-15(16-19)10-9-12-5-4-8-14(11-12)22(20,21)17-13-6-2-1-3-7-13/h1-11,17,19H,(H,16,18)/b10-9+","['approved', 'investigational']",small molecule,['L01XH04']
DB09017,DB09017,Brotizolam,CC1=NN=C2CN=C(C3=C(SC(Br)=C3)N12)C1=CC=CC=C1Cl,"InChI=1S/C15H10BrClN4S/c1-8-19-20-13-7-18-14(9-4-2-3-5-11(9)17)10-6-12(16)22-15(10)21(8)13/h2-6H,7H2,1H3","['approved', 'withdrawn']",small molecule,['N05CD09']
DB01233,DB01233,Metoclopramide,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,"InChI=1S/C14H22ClN3O2/c1-4-18(5-2)7-6-17-14(19)10-8-11(15)12(16)9-13(10)20-3/h8-9H,4-7,16H2,1-3H3,(H,17,19)","['approved', 'investigational']",small molecule,['A03FA01']
DB08930,DB08930,Dolutegravir,[H][C@]12CN3C=C(C(=O)NCC4=CC=C(F)C=C4F)C(=O)C(O)=C3C(=O)N1[C@H](C)CCO2,"InChI=1S/C20H19F2N3O5/c1-10-4-5-30-15-9-24-8-13(17(26)18(27)16(24)20(29)25(10)15)19(28)23-7-11-2-3-12(21)6-14(11)22/h2-3,6,8,10,15,27H,4-5,7,9H2,1H3,(H,23,28)/t10-,15+/m1/s1","['approved', 'investigational']",small molecule,"['J05AR29', 'J05AR27', 'J05AJ03', 'J05AR13', 'J05AR25', 'J05AR21']"
DB13780,DB13780,Aluminium clofibrate,[OH-].[Al+3].CC(C)(OC1=CC=C(Cl)C=C1)C([O-])=O.CC(C)(OC1=CC=C(Cl)C=C1)C([O-])=O,"InChI=1S/2C10H11ClO3.Al.H2O/c2*1-10(2,9(12)13)14-8-5-3-7(11)4-6-8;;/h2*3-6H,1-2H3,(H,12,13);;1H2/q;;+3;/p-3",['experimental'],small molecule,['C10AB03']
DB13985,DB13985,Lutetium Lu 177 dotatate,[177Lu+3].C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)CN2CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC2)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@H](CC2=CNC3=C2C=CC=C3)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(O)=O,"InChI=1S/C65H90N14O19S2.Lu/c1-38(80)56-64(96)73-51(63(95)75-57(39(2)81)65(97)98)37-100-99-36-50(72-59(91)47(28-40-10-4-3-5-11-40)68-52(83)32-76-20-22-77(33-53(84)85)24-26-79(35-55(88)89)27-25-78(23-21-76)34-54(86)87)62(94)70-48(29-41-15-17-43(82)18-16-41)60(92)71-49(30-42-31-67-45-13-7-6-12-44(42)45)61(93)69-46(58(90)74-56)14-8-9-19-66;/h3-7,10-13,15-18,31,38-39,46-51,56-57,67,80-82H,8-9,14,19-30,32-37,66H2,1-2H3,(H,68,83)(H,69,93)(H,70,94)(H,71,92)(H,72,91)(H,73,96)(H,74,90)(H,75,95)(H,84,85)(H,86,87)(H,88,89)(H,97,98);/q;+3/p-3/t38-,39-,46+,47-,48+,49-,50+,51+,56+,57+;/m1./s1/i;1+2","['approved', 'investigational']",small molecule,['V10XX04']
DB01194,DB01194,Brinzolamide,CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,"InChI=1S/C12H21N3O5S3/c1-3-14-10-8-15(5-4-6-20-2)23(18,19)12-9(10)7-11(21-12)22(13,16)17/h7,10,14H,3-6,8H2,1-2H3,(H2,13,16,17)/t10-/m0/s1","['approved', 'investigational']",small molecule,"['S01EC54', 'S01EC04', 'G01AE10']"
DB00959,DB00959,Methylprednisolone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3/t12-,14-,15-,17-,19+,20-,21-,22-/m0/s1","['approved', 'investigational', 'vet_approved']",small molecule,"['D07AA01', 'D10AA02', 'H02AB04', 'H02BX01', 'D07CA02', 'S03CA07', 'S01CA08']"
DB06267,DB06267,Udenafil,CCCOC1=C(C=C(C=C1)S(=O)(=O)NCCC1CCCN1C)C1=NC(=O)C2=C(N1)C(CCC)=NN2C,"InChI=1S/C25H36N6O4S/c1-5-8-20-22-23(31(4)29-20)25(32)28-24(27-22)19-16-18(10-11-21(19)35-15-6-2)36(33,34)26-13-12-17-9-7-14-30(17)3/h10-11,16-17,26H,5-9,12-15H2,1-4H3,(H,27,28,32)",['approved'],small molecule,"['G04BE11', 'G01AE10']"
DB01110,DB01110,Miconazole,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,"InChI=1S/C18H14Cl4N2O/c19-13-2-1-12(16(21)7-13)10-25-18(9-24-6-5-23-11-24)15-4-3-14(20)8-17(15)22/h1-8,11,18H,9-10H2","['approved', 'vet_approved']",small molecule,"['A07AC01', 'J02AB01', 'D01AC52', 'G01AF20', 'A01AB09', 'D01AC02', 'S02AA13', 'G01AF04']"
DB11799,DB11799,Bictegravir,OC1=C2N(C[C@H]3O[C@@H]4CC[C@@H](C4)N3C2=O)C=C(C(=O)NCC2=C(F)C=C(F)C=C2F)C1=O,"InChI=1S/C21H18F3N3O5/c22-9-3-14(23)12(15(24)4-9)6-25-20(30)13-7-26-8-16-27(10-1-2-11(5-10)32-16)21(31)17(26)19(29)18(13)28/h3-4,7,10-11,16,29H,1-2,5-6,8H2,(H,25,30)/t10-,11+,16+/m0/s1","['approved', 'investigational']",small molecule,['J05AR20']
DB09211,DB09211,Limaprost,CCCC[C@H](C)C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC\C=C\C(O)=O,"InChI=1S/C22H36O5/c1-3-4-9-16(2)14-17(23)12-13-19-18(20(24)15-21(19)25)10-7-5-6-8-11-22(26)27/h8,11-13,16-19,21,23,25H,3-7,9-10,14-15H2,1-2H3,(H,26,27)/b11-8+,13-12+/t16-,17+,18+,19+,21+/m0/s1",['investigational'],small molecule,['B01AC28']
DB00610,DB00610,Metaraminol,C[C@H](N)[C@H](O)C1=CC(O)=CC=C1,"InChI=1S/C9H13NO2/c1-6(10)9(12)7-3-2-4-8(11)5-7/h2-6,9,11-12H,10H2,1H3/t6-,9-/m0/s1",['approved'],small molecule,['C01CA09']
DB05667,DB05667,Levoketoconazole,CC(=O)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,"InChI=1S/C26H28Cl2N4O4/c1-19(33)31-10-12-32(13-11-31)21-3-5-22(6-4-21)34-15-23-16-35-26(36-23,17-30-9-8-29-18-30)24-7-2-20(27)14-25(24)28/h2-9,14,18,23H,10-13,15-17H2,1H3/t23-,26-/m1/s1",['approved'],small molecule,['H02CA04']
